1	def:auto:3.14.1	definition	3.14.1	am830b1d1fa77aa1bd247f65e7289ef222	in text { ( zweistelliges Prädikat ) }	Begriff der Menge (Zermelo-Fraenkel-Axiome)
1	def:auto:3.14.1	definition	3.14.1	am7c856a87e148ff82d5bcfa472c19b006	Menge	Begriff der Menge (Zermelo-Fraenkel-Axiome)
ID	Menge	definition	def:auto:3.14.1
1	thm:auto:3.17.2.2	theorem	3.17.2.2	am75d3ab0ab5c0be10398a51f8abba30f1	V1 subset V2 vdash V1 neq V2	Echte Teilmenge ist ungleich
1	thm:auto:3.17.2.3	theorem	3.17.2.3	am9ba746aaec9720aab9fa5669c9ebe48b	V1 subseteq V2 , V1 neq V2 vdash exists V3 in V2 setminus V1	Echte Erweiterung besitzt ein neues Element
1	thm:auto:3.17.2.4	theorem	3.17.2.4	am970816430548926b7587ea2056d77157	V1 subset V2 vdash exists V3 in V2 setminus V1	Echte Teilmenge besitzt ein neues Obermengenelement
1	thm:auto:3.17.2.5	theorem	3.17.2.5	am5d9cab359383b9a399245cf4e42121e2	V1 subseteq V2 , V2 subset V3 vdash V1 subseteq V3	Echte Obermenge erhält Teilmengen
1	thm:auto:3.17.2.6	theorem	3.17.2.6	am2177d90b370fe3f52bcb87436adec76f	V1 subseteq V2 , V3 in V1 vdash V3 in V2
1	thm:auto:3.17.2.7	theorem	3.17.2.7	am679e91977fb799f9fdb491ecde70a2d4	V1 = V2 , V3 in V1 vdash V3 in V2
1	thm:auto:3.17.2.8	theorem	3.17.2.8	am87dfb99c5d6aa2e6cf95d027f87efce3	V1 in V2 , V3 not in V2 vdash V1 neq V3
1	thm:auto:3.17.2.9	theorem	3.17.2.9	am12cf9fc477c48f3bd2091abd38894fac	V1 subseteq V2 , V3 subseteq V2 , V4 in V1 lor V4 in V3 vdash V4 in V2
1	thm:auto:3.17.3.1	theorem	3.17.3.1	amd81b83ca16b46ebea5c932913054dbfd	V1 subseteq V1	Reflexivität von Teilmengen
1	thm:auto:3.17.3.2	theorem	3.17.3.2	am296333f4a059428de5d92784b5fad1e1	V1 subseteq V2 land V2 subseteq V1 eqvdash V1 = V2	Antisymmetrie von Teilmengen
1	thm:auto:3.17.3.3	theorem	3.17.3.3	amf83d7776bd1cb8fdb56413cc878d0952	V1 = V2 vdash V1 subseteq V2
1	thm:auto:3.17.3.4	theorem	3.17.3.4	am07f47636561e9805f51796e54ae8f6ae	V1 = V2 vdash V2 subseteq V1
1	thm:auto:3.17.3.5	theorem	3.17.3.5	amb4f50414f3d8de7f9b4ba7706a49ad86	V1 subseteq V2 , V2 subseteq V1 vdash V1 = V2
1	thm:auto:3.17.3.6	theorem	3.17.3.6	am337fbe6d32525096b8b554d655a0837e	V1 subseteq V2 , V2 subseteq V3 vdash V1 subseteq V3	Transitivität von Teilmengen
1	thm:auto:3.17.3.7	theorem	3.17.3.7	amd902e8025e0bae8043e18a2d5e4b91a3	V1 subseteq V2 vdash exists ! V3 ( V3 subseteq V2 land V3 = V1 )
1	thm:auto:3.17.3.8	theorem	3.17.3.8	amb79467505e45783258f5acd07a3dff27	V1 subseteq V2 , V2 = V3 vdash V1 subseteq V3	Rechtsverträglichkeit von \\(\\subseteq \\) und \\(=\\)
1	ax:auto:3.18.1.1	axiom	3.18.1.1	amebe0d0ee7fd1eeffeec5ed12efa82edf	exists V1 ( forall V2 ( V2 not in V1 ) )	Leere Menge
1	thm:auto:3.18.2.1	theorem	3.18.2.1	am3c60901922c4858a22f0e9ff637b506d	exists ! V1 forall V2 ( V2 not in V1 )
1	def:auto:3.18.2.1	definition	3.18.2.1	amb1d4761094d7802f4e7786698c6d7931	varnothing coloneq iota V1 ( forall V2 ( V2 not in V1 ) )	Leere Menge
1	thm:auto:3.18.2.2	theorem	3.18.2.2	amde296a9cb1dc19d5c88103eb59dd5d02	V1 not in varnothing	Leere Menge
1	thm:auto:3.18.2.3	theorem	3.18.2.3	amcb4b74ef4b49721937bd5e43f659dd76	exists V1 in varnothing V2 ( V1 ) vdash V3
1	thm:auto:3.18.2.4	theorem	3.18.2.4	am185c3df9a5f1ff2762865126e17aad36	forall V1 V1 notin V2 vdash V2 = varnothing
1	thm:auto:3.18.3.1	theorem	3.18.3.1	am6a88d7e0f15597319f613c7b752779f4	forall V1 ( varnothing subseteq V1 )
1	thm:auto:3.18.3.2	theorem	3.18.3.2	amb2e2bcd83b546cc990cf54110ab05bbf	varnothing subseteq V1	Leere Menge ist Teilmenge
1	thm:auto:3.18.3.3	theorem	3.18.3.3	amfcf7a35b622217c94f155ab40bc9e22d	V1 subseteq varnothing vdash V1 = varnothing	Teilmenge der leeren Menge
1	thm:auto:3.18.3.4	theorem	3.18.3.4	am848be5f2407f540a0a957ebacf72bf83	V1 subseteq V2 , forall V3 in V2 ( V3 not in V1 ) vdash V1 = varnothing
1	thm:auto:3.18.3.5	theorem	3.18.3.5	amb787bb155c1d9c1a9aec080b4ad38ae0	V1 in V2 vdash V2 neq varnothing
1	thm:auto:3.18.3.6	theorem	3.18.3.6	ambab6df68e4c087fdbfadf2b0e0ef1ec4	exists V1 ( V1 in V2 ) vdash V2 neq varnothing
1	thm:auto:3.18.3.7	theorem	3.18.3.7	am300b12d2f225d4afc1398246d8f8b7ad	V1 neq varnothing eqvdash exists V2 ( V2 in V1 )
1	thm:auto:3.18.3.8	theorem	3.18.3.8	am26e04c81748482f41bdf39584e5a35e6	V1 neq varnothing vdash exists V2 in V1	Nichtleere Menge hat ein Element
1	thm:auto:3.18.3.9	theorem	3.18.3.9	amec829d0e2af2947f9f486245e4346adb	V1 subseteq V2 , V1 neq varnothing vdash exists V3 in V2 V3 in V1	Nichtleere Teilmenge hat ein Element im Oberbereich
1	ax:auto:3.19.1.1	axiom	3.19.1.1	amf2297182935035a11630d575f1837ca4	exists V1 forall V2 ( V2 in V1 leftrightarrow V2 in V3 land V4 ( V2 ) )	Aussonderung
1	thm:auto:3.19.2.1	theorem	3.19.2.1	am269f2778166655200bcece07d278c11a	forall V1 ( V1 in V2 leftrightarrow V3 ( V1 ) ) , forall V4 ( V4 in V5 leftrightarrow V3 ( V4 ) ) vdash V2 = V5	Zur Eindeutigkeit
1	thm:auto:3.19.2.2	theorem	3.19.2.2	am7b95b1986a97b352afefa9bbbf6a36c6	exists V1 ( forall V2 ( V2 in V1 leftrightarrow V3 ( V2 ) ) ) vdash exists ! V4 ( forall V5 ( V5 in V4 leftrightarrow V3 ( V5 ) ) )	Eindeutigkeit der Komprehension
1	thm:auto:3.19.2.3	theorem	3.19.2.3	amafeee71e5d0711095e1f920b0c827703	forall V1 ( V2 ( V1 ) to V1 in V3 ) vdash exists V4 ( forall V5 ( V5 in V4 leftrightarrow V2 ( V5 ) ) )
1	thm:auto:3.19.2.4	theorem	3.19.2.4	am3a1ed645f71e294caa051962fd3d54ba	forall V1 ( V2 ( V1 ) to V1 in V3 ) vdash exists ! V4 ( forall V5 ( V5 in V4 leftrightarrow V2 ( V5 ) ) )
1	def:auto:3.19.2.1	definition	3.19.2.1	amdc9ae96848892bf992bf5fa0a854c1cb	{ V1 in V2 mid V3 ( V1 ) } coloneq iota V4 ( forall V5 ( V5 in V4 leftrightarrow ( V5 in V2 land V3 ( V5 ) ) ) )	Aussonderung
1	thm:auto:3.19.2.5	theorem	3.19.2.5	amed5733b2228f55983646e8ec280e8502	V1 in { V2 in V3 mid V4 ( V2 ) } eqvdash V1 in V3 land V4 ( V1 )	Aussonderung
1	thm:auto:3.19.2.6	theorem	3.19.2.6	ame1e0b2545dfa59db55733f0cf70b646f	V1 in V2 , V3 ( V1 ) vdash V1 in { V1 in V2 mid V3 ( V1 ) }
1	thm:auto:3.19.2.7	theorem	3.19.2.7	am0140cbf18814d3d31e4e7b7b35cac557	V1 in V2 , V3 ( V1 ) , V4 = { V1 in V2 mid V3 ( V1 ) } vdash V1 in V4
1	thm:auto:3.19.3.1	theorem	3.19.3.1	am80657cf69c5df935ed94e64c9266d22f	V1 in { V1 in V2 mid V3 ( V1 ) } vdash V1 in V2
1	thm:auto:3.19.3.2	theorem	3.19.3.2	am220bb379ccfbf9e7327e02735d7bc8fb	V1 in V2 , V2 = { V1 in V3 mid V4 ( V1 ) } vdash V1 in V3
1	thm:auto:3.19.3.3	theorem	3.19.3.3	ambd1b185e31414187f18642c21cae2592	V1 in { V1 in V2 mid V3 ( V1 ) } vdash V3 ( V1 )
1	thm:auto:3.19.3.4	theorem	3.19.3.4	am9253b30bc1b1a2f60e9e39c95bd899dd	V1 in V2 , V2 = { V1 in V3 mid V4 ( V1 ) } vdash V4 ( V1 )
1	thm:auto:3.19.3.5	theorem	3.19.3.5	am0247f5785543be35658085bb6d8878d6	{ V1 in V2 mid V3 ( V1 ) } = { V1 in V2 mid V4 ( V1 ) } , V1 in V2 vdash V3 ( V1 ) leftrightarrow V4 ( V1 )	Gleiche Aussonderungen liefern äquivalente Prädikate
ID	SeparationEqualityPredicateEquivalence	theorem	thm:auto:3.19.3.5
ID	SeparationEqualityPredicateForward	theorem	thm:pp:3.19.3.5:1
ID	SeparationEqualityPredicateBackward	theorem	thm:pp:3.19.3.5:2
1	thm:auto:3.19.3.6	theorem	3.19.3.6	am95bd2f32196152e27df722522dd6efd3	V1 not in { V1 in V2 mid V3 ( V1 ) } eqvdash ( V1 not in V2 lor neg V3 ( V1 ) )
1	thm:auto:3.19.3.7	theorem	3.19.3.7	am241dd4e357c6771ad4e4c6a6c65c7e9b	{ V1 in V2 mid V3 ( V1 ) } subseteq V2
1	thm:auto:3.19.3.8	theorem	3.19.3.8	amd3e352c85ca426d1481d4aa91410cdbd	V1 = { V2 in V3 mid V4 ( V2 ) } vdash V1 subseteq V3
1	thm:auto:3.19.3.9	theorem	3.19.3.9	am47469a3a9c0c53da26bce53f3290979b	forall V1 in V2 ( V3 ( V1 ) ) , V4 in V2 vdash V3 ( V4 )
1	thm:auto:3.19.3.10	theorem	3.19.3.10	amdf33bc01e7cb890118feea5c4e1f3f1c	forall V1 in V2 ( V3 ( V1 ) ) eqvdash V2 = { V1 in V2 mid V3 ( V1 ) }
1	thm:auto:3.19.3.11	theorem	3.19.3.11	amdbe50121fc52e4e719fca9b692877361	V1 subseteq { V2 in V3 mid V4 ( V2 ) } vdash forall V5 in V1 ( V4 ( V5 ) )
1	thm:auto:3.20.1.1	theorem	3.20.1.1	am503a824788ea5bce61dd7e1c3af37494	neg exists V1 in V2 ( V3 ( V1 ) ) eqvdash forall V4 in V2 ( neg V3 ( V4 ) )
1	thm:auto:3.20.1.2	theorem	3.20.1.2	am2c6e14e7a6e97bef1e47f7a40a7258a3	neg exists V1 in V2 V3 ( V1 ) , V1 in V2 vdash neg V3 ( V1 )
1	thm:auto:3.20.1.3	theorem	3.20.1.3	am27324f56edbbaa9cd83b9dbeb687df25	neg exists V1 in V2 ( neg V3 ( V1 ) ) eqvdash forall V4 in V2 ( V3 ( V4 ) )
1	thm:auto:3.20.1.4	theorem	3.20.1.4	amed2d06385a4cf928d2289cf85816710d	neg forall V1 in V2 ( V3 ( V1 ) ) eqvdash exists V4 in V2 ( neg V3 ( V4 ) )
1	thm:auto:3.20.1.5	theorem	3.20.1.5	ame3b88062ff2be1f19d9acaf43b835763	neg forall V1 in V2 ( neg V3 ( V1 ) ) eqvdash exists V4 in V2 ( V3 ( V4 ) )
1	thm:auto:3.20.2.1	theorem	3.20.2.1	am8f4a3d0c5e5a62b546120e0de3c00d2a	exists V1 in V2 ( V3 ( V1 ) ) eqvdash neg forall V4 in V2 ( neg V3 ( V4 ) )
1	thm:auto:3.20.2.2	theorem	3.20.2.2	am9566b3c35ee76887c687dd39783072ba	exists V1 in V2 ( neg V3 ( V1 ) ) eqvdash neg forall V4 in V2 ( V3 ( V4 ) )
1	thm:auto:3.20.2.3	theorem	3.20.2.3	ama9d9c8c4ce8ca288e4d44616fe305d83	forall V1 in V2 ( V3 ( V1 ) ) eqvdash neg exists V4 in V2 ( neg V3 ( V4 ) )
1	thm:auto:3.20.2.4	theorem	3.20.2.4	am5704695320a36a01704cb43976c6be85	forall V1 in V2 ( neg V3 ( V1 ) ) eqvdash neg exists V4 in V2 ( V3 ( V4 ) )
1	thm:auto:3.20.3.1	theorem	3.20.3.1	ame6161c94e99ec08593faa3682e03866d	neg forall V1 in V2 ( V3 ( V1 ) to neg V4 ( V1 ) ) eqvdash exists V5 in V2 ( V3 ( V5 ) land V4 ( V5 ) )
1	thm:auto:3.20.3.2	theorem	3.20.3.2	am5213f44b0cc0fb78f34d2e895b4e7525	neg forall V1 in V2 ( V3 ( V1 ) to V4 ( V1 ) ) eqvdash exists V5 in V2 ( V3 ( V5 ) land neg V4 ( V5 ) )
1	thm:auto:3.20.3.3	theorem	3.20.3.3	am11cfb4bce8c777ad45582805101862bf	forall V1 in V2 ( V3 ( V1 ) to V4 ( V1 ) ) eqvdash neg exists V5 in V2 ( V3 ( V5 ) land neg V4 ( V5 ) )
1	thm:auto:3.20.3.4	theorem	3.20.3.4	am8aec0d203338d0964edd02cde8a489a5	forall V1 in V2 ( V3 ( V1 ) to neg V4 ( V1 ) ) eqvdash neg exists V5 in V2 ( V3 ( V5 ) land V4 ( V5 ) )
1	thm:auto:3.20.3.5	theorem	3.20.3.5	am79d5be3e96f4bcf61c7aed1a1bb44e01	forall V1 in V2 ( V3 ( V1 ) leftrightarrow V4 ( V1 ) ) eqvdash neg exists V5 in V2 ( V3 ( V5 ) land neg V4 ( V5 ) ) land neg exists V6 in V2 ( V4 ( V6 ) land neg V3 ( V6 ) )	Negation der beschränkten Äquivalenz
1	thm:auto:3.20.3.6	theorem	3.20.3.6	am4198fcd09b37664a0f29ee385ec7a32b	neg forall V1 in V2 ( V3 ( V1 ) leftrightarrow V4 ( V1 ) ) eqvdash exists V5 in V2 ( V3 ( V5 ) land neg V4 ( V5 ) ) lor exists V6 in V2 ( V4 ( V6 ) land neg V3 ( V6 ) )
1	thm:auto:3.20.4.1	theorem	3.20.4.1	am71a082dce4845e837fd4c03eac700ad2	exists V1 in V2 forall V3 in V4 ( V5 ( V1 , V3 ) ) eqvdash neg forall V6 in V2 exists V7 in V4 ( neg V5 ( V6 , V7 ) )
1	thm:auto:3.20.4.2	theorem	3.20.4.2	am7da17ebb2a71e907dd03ea38f0a67bd8	forall V1 in V2 exists V3 in V4 ( V5 ( V1 , V3 ) ) eqvdash neg exists V6 in V2 forall V7 in V4 ( neg V5 ( V6 , V7 ) )
1	thm:auto:3.20.4.3	theorem	3.20.4.3	ambaa113f532965a288ece695af3b6a1c8	exists V1 in V2 exists V3 in V4 ( V5 ( V1 , V3 ) ) eqvdash neg forall V6 in V2 forall V7 in V4 ( neg V5 ( V6 , V7 ) )
1	thm:auto:3.20.4.4	theorem	3.20.4.4	amd213c69b580cff6c89880c14dcd6358b	forall V1 in V2 forall V3 in V4 ( V5 ( V1 , V3 ) ) eqvdash neg exists V6 in V2 exists V7 in V4 ( neg V5 ( V6 , V7 ) )
1	thm:auto:3.20.4.5	theorem	3.20.4.5	am5aade2ac6fc8765d83aac57b405dc6cb	exists V1 in V2 forall V3 in V4 ( neg V5 ( V1 , V3 ) ) eqvdash neg forall V6 in V2 exists V7 in V4 ( V5 ( V6 , V7 ) )
1	thm:auto:3.20.4.6	theorem	3.20.4.6	am3c2129869b4e227d8bf6702aaf9ab272	forall V1 in V2 exists V3 in V4 ( neg V5 ( V1 , V3 ) ) eqvdash neg exists V6 in V2 forall V7 in V4 ( V5 ( V6 , V7 ) )
1	thm:auto:3.20.4.7	theorem	3.20.4.7	am25e3b7510b16e849db8ef5476dab0df2	exists V1 in V2 exists V3 in V4 ( neg V5 ( V1 , V3 ) ) eqvdash neg forall V6 in V2 forall V7 in V4 ( V5 ( V6 , V7 ) )
1	thm:auto:3.20.4.8	theorem	3.20.4.8	amfdc28dc7bbea270c4f4077154b713b08	forall V1 in V2 forall V3 in V4 ( neg V5 ( V1 , V3 ) ) eqvdash neg exists V6 in V2 exists V7 in V4 ( V5 ( V6 , V7 ) )
1	thm:auto:3.21.1	theorem	3.21.1	am3ae435dea9582b8af1da43e8285f03c0	neg exists V1 forall V2 ( V2 in V1 leftrightarrow V2 not in V2 )	Russells Paradoxon in der ZF-Mengenlehre
1	thm:auto:3.21.2	theorem	3.21.2	am513afdd5a851c45455f19cf10e20ae83	exists V1 forall V2 ( V2 in V1 ) vdash forall V3 ( V3 not in V3 leftrightarrow V3 in V1 land V3 not in V3 )
1	thm:auto:3.21.3	theorem	3.21.3	amda6021a50cf73d093505cb3738f63504	neg exists V1 forall V2 ( V2 in V1 )
1	def:auto:3.22.1.1	definition	3.22.1.1	am88aa63dba03aacdf4404eb999f01a4b4	V1 cap V2 coloneq { V3 in V1 mid V3 in V2 }	Schnitt
1	thm:auto:3.22.2.1	theorem	3.22.2.1	amc1accc22f438da00bb9487733fe8042a	V1 in V2 cap V3 vdash V1 in V2
1	thm:auto:3.22.2.2	theorem	3.22.2.2	amdd55980e5bad97f1e22905931aad68ea	V1 in V2 cap V3 vdash V1 in V3
1	thm:auto:3.22.2.3	theorem	3.22.2.3	amc61def0b8dea3df17d10b26d7673ee7e	V1 in V2 cap V3 eqvdash V1 in V2 land V1 in V3
1	thm:auto:3.22.2.4	theorem	3.22.2.4	ambced18d6da16a2fcfc2431d7e1ce0621	V1 in V2 , V1 in V3 vdash V1 in V2 cap V3
1	thm:auto:3.22.2.5	theorem	3.22.2.5	am6e30fa33c06131b83e3b3f75ebf0e62b	V1 in ( V2 cap V3 ) cap V4 eqvdash ( V1 in V2 land V1 in V3 ) land V1 in V4
1	thm:auto:3.22.2.6	theorem	3.22.2.6	ameb99283d3cbed1c18c99b18d6dea3bb3	V1 in V2 cap ( V3 cap V4 ) eqvdash V1 in V2 land ( V1 in V3 land V1 in V4 )
1	thm:auto:3.22.2.7	theorem	3.22.2.7	am257754644ebd4358116179ddb52d2e52	V1 = V1 cap V1	Idempotenz des Schnitts
1	thm:auto:3.22.2.8	theorem	3.22.2.8	amd3f7f3ba885e97d856da97e2ae5c5fbb	V1 cap V2 = V2 cap V1	Kommutativität des Schnitts
1	thm:auto:3.22.2.9	theorem	3.22.2.9	am4681bdf7b6943d391cd134bf0a7331c6	( V1 cap V2 ) cap V3 = V1 cap ( V2 cap V3 )	Assoziativität des Schnitts
1	thm:auto:3.22.2.10	theorem	3.22.2.10	am6ff9192755d14ae9fcc70fb3eb17c63f	V1 cap V2 subseteq V1
1	thm:auto:3.22.2.11	theorem	3.22.2.11	amd6bd894f53300caca1935c0a392d85f8	V1 cap V2 subseteq V2
1	thm:auto:3.22.2.12	theorem	3.22.2.12	am00a91c5bfe100d5faf7af9d14218cce2	V1 subseteq V2 vdash V1 cap V3 subseteq V2
1	thm:auto:3.22.2.13	theorem	3.22.2.13	am5a77621b1d534dd153957ef2a464c23e	V1 subseteq V2 vdash V3 cap V1 subseteq V2
1	thm:auto:3.22.2.14	theorem	3.22.2.14	am3b3ed823797029e2a7f89a5c7909b283	V1 subseteq V2 , V1 subseteq V3 vdash V1 subseteq V2 cap V3	Teilmengen im Durchschnitt
1	thm:auto:3.22.2.15	theorem	3.22.2.15	am67aaa31c10c9724e998c16974562839c	V1 subseteq V2 vdash V1 cap V3 subseteq V2 cap V3
1	thm:auto:3.22.2.16	theorem	3.22.2.16	am790f6ceaf242d6728b4c131306fca5e5	V1 subseteq V2 eqvdash V1 cap V2 = V1
1	thm:auto:3.22.2.17	theorem	3.22.2.17	amc031794c32dc6441058efe602add6bbe	V1 subseteq V2 eqvdash V2 cap V1 = V1
1	thm:auto:3.22.2.18	theorem	3.22.2.18	am345d7bd53c5944ef3324fcfd0c0402c9	varnothing cap V1 = varnothing
1	thm:auto:3.22.2.19	theorem	3.22.2.19	amb52b4791ac59b18fd2fdb90d3a676b11	V1 cap varnothing = varnothing
1	thm:auto:3.22.2.20	theorem	3.22.2.20	amd4fa978419d28e69e9e456479e5a9983	V1 = V2 , V3 = V4 , V2 cap V4 = V5 vdash V1 cap V3 = V5
1	thm:auto:3.22.2.21	theorem	3.22.2.21	am7174bd0f94a7e41cb041a19ba8bdb97f	V1 cap V2 = varnothing , V3 in V1 vdash V3 notin V2
1	thm:auto:3.22.2.22	theorem	3.22.2.22	am529b83eac466dfecd79dc31c44324092	V1 cap V2 = varnothing , V3 in V2 vdash V3 notin V1
1	thm:auto:3.22.3.1	theorem	3.22.3.1	amb84cee42bd9eb1640edb03e99275ae28	V1 ( V2 ) vdash { V3 in V4 mid forall V5 ( V1 ( V5 ) to V3 in V5 ) } subseteq { V3 in V2 mid forall V6 ( V1 ( V6 ) to V3 in V6 ) }
1	thm:auto:3.22.3.2	theorem	3.22.3.2	amae4f7fcae26c3c662fef5ca6e3021ad6	V1 ( V2 ) , V1 ( V3 ) vdash { V4 in V2 mid forall V5 ( V1 ( V5 ) to V4 in V5 ) } = { V4 in V3 mid forall V6 ( V1 ( V6 ) to V4 in V6 ) }
1	thm:auto:3.22.3.3	theorem	3.22.3.3	ama9a37c043b1ec802b49e6999df3d127e	exists V1 forall V2 ( V3 ( V2 ) to V1 = { V4 in V2 mid forall V5 ( V3 ( V5 ) to V4 in V5 ) } )
1	thm:auto:3.22.3.4	theorem	3.22.3.4	ambb848e7b6cdd9b1e487a65bd241af2e0	V1 ( B_0 ) , forall V2 ( V1 ( V2 ) to V3 = { V4 in V2 mid forall V5 ( V1 ( V5 ) to V4 in V5 ) } ) , forall V6 ( V1 ( V6 ) to V7 = { V4 in V6 mid forall V8 ( V1 ( V8 ) to V4 in V8 ) } ) vdash V3 = V7
1	thm:auto:3.22.3.5	theorem	3.22.3.5	am91b978a7968adac8fc749d65b51d0156	V1 ( V2 ) vdash exists ! V3 forall V4 ( V1 ( V4 ) to V3 = { V5 in V4 mid forall V6 ( V1 ( V6 ) to V5 in V6 ) } )
1	def:auto:3.22.3.1	definition	3.22.3.1	am7ac670a8201ad638fa56c24a618edd8e	exists V1 V2 ( V1 ) to bigcap _ { V2 ( V3 ) } V3 coloneq iota V4 forall V5 ( V2 ( V5 ) to V4 = { V6 in V5 mid forall V7 ( V2 ( V7 ) to V6 in V7 ) } )	Der unendliche Schnitt
1	def:auto:3.22.3.2	definition	3.22.3.2	am65871ec37b50f538b95dc0d472a7db6a	exists V1 V2 ( V1 ) to bigcap { V3 mid V2 ( V3 ) } coloneq bigcap _ { V2 ( V3 ) } V3	Notationserweiterung
1	thm:auto:3.22.3.6	theorem	3.22.3.6	am0c7e16a5e2cd954ca14d39b8d802b12a	V1 ( V2 ) vdash bigcap _ { V1 ( V3 ) } V3 = { V4 in V2 mid forall V5 ( V1 ( V5 ) to V4 in V5 ) }
1	thm:auto:3.22.3.7	theorem	3.22.3.7	amd4f9584d638ae84083e86efa8006c4c8	V1 ( V2 ) vdash V3 in bigcap _ { V1 ( V4 ) } V4 leftrightarrow V3 in { V3 in V2 mid forall V5 ( V1 ( V5 ) to V3 in V5 ) }
1	thm:auto:3.22.3.8	theorem	3.22.3.8	amb323e7a4e72d29c9b7d1d6e25f3e65c1	V1 ( V2 ) vdash V3 in bigcap _ { V1 ( V4 ) } V4 leftrightarrow forall V5 ( V1 ( V5 ) to V3 in V5 )
1	thm:auto:3.22.3.9	theorem	3.22.3.9	am0313c3e373693e244bfc9af3867d38db	exists V1 ( V2 ( V1 ) ) vdash V3 in bigcap _ { V2 ( V4 ) } V4 leftrightarrow forall V5 ( V2 ( V5 ) to V3 in V5 )
1	thm:auto:3.22.3.10	theorem	3.22.3.10	am313f1ab0cf1c06a178e901417f904861	V1 ( V2 ) vdash bigcap _ { V1 ( V3 ) } V3 subseteq V2
1	thm:auto:3.22.3.11	theorem	3.22.3.11	amdb87014220053b16cdcf396fa1c18db9	V1 ( V2 ) , V2 = { V3 in V4 mid V5 ( V3 ) } , V6 in bigcap _ { V1 ( V7 ) } V7 vdash V5 ( V6 )	Elemente des unendlichen Schnitts erfüllen die definierende Eigenschaft
1	def:auto:3.22.4.1	definition	3.22.4.1	am4249d68003c3aa00b4b0982894ed982b	V1 neq varnothing vdash bigcap V1 coloneq bigcap { V2 mid V2 in V1 }	Durchschnitt einer nichtleeren Mengenfamilie
1	thm:auto:3.22.4.1	theorem	3.22.4.1	am30e3f7c568851864db7ab6ca8c48686b	V1 neq varnothing vdash V2 in bigcap V1 leftrightarrow forall V3 in V1 ( V2 in V3 )	Charakterisierung des Durchschnitts einer Mengenfamilie
1	thm:auto:3.22.4.2	theorem	3.22.4.2	amdc8c6338197e347d8e8772d285eb5fd0	V1 neq varnothing , V2 in bigcap V1 , V3 in V1 vdash V2 in V3	Elemente des Familiendurchschnitts liegen in jedem Familienglied
1	thm:auto:3.22.4.3	theorem	3.22.4.3	amf3297b246c7a4b07fbfef6ed03a2a7e2	V1 neq varnothing , V2 in bigcap V1 vdash V2 in bigcup V1	Elemente des Familiendurchschnitts liegen in der Vereinigung
1	ax:auto:3.23.1.1	axiom	3.23.1.1	amc27ca2c8c14b205452f42793f8954729	exists V1 ( forall V2 ( V2 in V1 leftrightarrow V2 = V3 lor V2 = V4 ) )	Paarmenge
1	def:auto:3.23.2.1	definition	3.23.2.1	am7e4e59df329e83608932ab5e8f920fd5	{ V1 , V2 } coloneq iota V3 ( forall V4 ( V4 in V3 leftrightarrow V4 = V1 lor V4 = V2 ) )	Paarmenge
1	thm:auto:3.23.2.1	theorem	3.23.2.1	am8b412e94409cf3e09c6d4e080e289ea7	V1 in { V2 , V3 } eqvdash ( V1 = V2 lor V1 = V3 )
